variant_id	variant_name	copy_number
04102	Helcococcus_seattlensis_F5780_@rrn00	1
04103	Helcococcus_sueciensis_type_CCUG_47334_@rrn00	1
04104	Helicobacter_apri_A19_@rrn00	1
04105	Helicobacter_aurati_MIT_97-5075c_@rrn00	1
04106	Helicobacter_baculiformis_M50_@rrn00	1
04107	Helicobacter_bilis_Hb1_@rrn00	1
04108	Helicobacter_bizzozeronii_CCUG_35545_CCUG_35045_@rrn00	1
04109	Helicobacter_canadensis_CCUG_47163_@rrn00	1
04109	Helicobacter_canadensis_NLEP-16143_@rrn00	1
04110	Helicobacter_canicola_PAGU_1410_@rrn00	1
04111	Helicobacter_canis_ATCC_51401_@rrn00	1
04112	Helicobacter_cholecystus_Hkb-1_@rrn00	1
04113	Helicobacter_cinaedi_165_@rrn00	1
04114	Helicobacter_cynogastricus_JKM4_@rrn00	1
04114	Helicobacter_felis_ATCC_49179_CS1_@rrn00	1
04115	Helicobacter_equorum_CCUG_52199_@rrn00	1
04116	Helicobacter_equorum_EqF1_@rrn00	1
04117	Helicobacter_fennelliae_Fennel_231_@rrn00	1
04117	Helicobacter_fennelliae_NCTC_11612_@rrn00	1
04118	Helicobacter_ganmani_CMRI_H02_@rrn00	1
04119	Helicobacter_heilmannii_ASB1_@rrn00	1
04120	Helicobacter_hepaticus_ATCC_51448_@rrn00	1
04120	Helicobacter_hepaticus_Hh-2_@rrn00	1
04121	Helicobacter_himalayensis_80YS1_@rrn00	1
04122	Helicobacter_mastomyrinus_MIT_97-5574_@rrn00	1
04123	Helicobacter_mesocricetorum_MU97-1514_@rrn00	1
04124	Helicobacter_muridarum_ATCC_49282_@rrn00	1
04125	Helicobacter_mustelae_R85-13-6_@rrn00	1
04126	Helicobacter_pametensis_B9A_Seymour_@rrn00	1
04127	Helicobacter_pullorum_NCTC_12824_@rrn00	1
04127	Helicobacter_pullorum_NCTC_12824_ATCC_51801_@rrn00	1
04128	Helicobacter_rodentium_MIT_95-1707_@rrn00	1
04129	Helicobacter_trogontum_LRB_8581_@rrn00	1
04130	Helicobacter_winghamensis_NLEP_97-1090_@rrn00	1
04131	Heliimonas_saccharivorans_L2-4_@rrn00	1
04132	Heliobacillus_mobilis_DSM_6151_@rrn00	1
04133	Heliobacterium_chlorum_ATCC_35205_@rrn00	1
04134	Heliobacterium_modesticaldum_Ice1_@rrn00	1
04135	Heliobacterium_modesticaldum_Ice_1_@rrn00	1
04136	Heliophilum_fasciatum_DSM_11170_@rrn00	1
04137	Heliorestis_baculata_DSM_13446_@rrn00	1
04138	Heliorestis_daurensis_BT-H1_@rrn00	1
04139	Hellea_balneolensis_26III/A02/215_@rrn00	1
04140	Henriciella_algicola_MCS27_@rrn00	1
04141	Henriciella_aquimarina_P38_@rrn00	1
04142	Henriciella_barbarensis_MCS23_@rrn00	1
04143	Henriciella_litoralis_SD10_@rrn00	1
04144	Henriciella_marina_DSM_19595_Iso4_@rrn00	1
04145	Hephaestia_caeni_ERB1-3_@rrn00	1
04146	Herbaspirillum_autotrophicum_NBRC_15327_@rrn00	1
04147	Herbaspirillum_frisingense_NBRC_102522_@rrn00	1
04147	Herbaspirillum_huttiense_ATCC_14670_@rrn00	1
04147	Herbaspirillum_huttiense_CIP_103296_@rrn00	1
04147	Herbaspirillum_huttiense_NBRC_102521_@rrn00	1
04147	Herbaspirillum_huttiense_putei_IAM_15032_ATCC_BAA-806_@rrn00	1
04147	Herbaspirillum_huttiense_putei_IAM_15032_NBRC_102406_@rrn00	1
04147	Herbaspirillum_rubrisubalbicans_ICMP_5777_@rrn00	1
04148	Herbaspirillum_huttiense_putei_IAM_15032_7-2_@rrn00	1
04149	Herbaspirillum_seropedicae_NBRC_102524_@rrn00	1
04150	Herbiconiux_flava_NBRC_16403_@rrn00	1
04150	Herbiconiux_moechotypicola_RB-62_@rrn00	1
04151	Herbiconiux_ginsengi_wged11_@rrn00	1
04151	Herbiconiux_solani_NBRC_106740_K134/01_@rrn00	1
04152	Herbidospora_cretacea_DSM_44127_@rrn00	1
04153	Herbidospora_cretacea_K-319_@rrn00	1
04154	Herbidospora_daliensis_0385M-1_@rrn00	1
04154	Herbidospora_sakaeratensis_JCM_17935_@rrn00	1
04154	Herbidospora_yilanensis_0351M-12_@rrn00	1
04155	Herbidospora_mongoliensis_MN08-A0118_@rrn00	1
04156	Herbidospora_sakaeratensis_DMKUA_205_@rrn00	1
04156	Herbidospora_soli_PS42-9_@rrn00	1
04157	Herbihabitans_rhizosphaerae_CPCC_204279_@rrn00	1
04158	Herminiimonas_aquatilis_CCUG_36956_@rrn00	1
04159	Herminiimonas_arsenicoxydans_ULPAs1_@rrn00	1
04159	Herminiimonas_contaminans_CCUG_53591_@rrn00	1
04159	Herminiimonas_glaciei_UMB49_@rrn00	1
04159	Herminiimonas_saxobsidens_NS11_@rrn00	1
04160	Herpetosiphon_aurantiacus_@rrn00	1
04161	Herpetosiphon_geysericola_GC-42_@rrn00	1
04162	Herpetosiphon_giganteus_Hp_a2_@rrn00	1
04163	Herpetosiphon_gulosus_Hp_g472_@rrn00	1
04164	Hespellia_porcina_PC80_@rrn00	1
04165	Hespellia_stercorisuis_PC18_@rrn00	1
04166	Hippea_alviniae_EP5-r_@rrn00	1
04167	Hippea_maritima_MH2_@rrn00	1
04168	Hirschia_litorea_M-M23_@rrn00	1
04169	Hirschia_maritima_GSW-2_@rrn00	1
04170	Histophilus_somni_8025_@rrn00	1
04171	Hoeflea_alexandrii_AM1V30_@rrn00	1
04171	Hoeflea_halophila_JG120-1_@rrn00	1
04171	Hoeflea_phototrophica_NCIMB_14078_@rrn00	1
04172	Hoeflea_anabaenae_WH2K_@rrn00	1
04173	Hoeflea_marina_LMG_128_@rrn00	1
04174	Hoeflea_prorocentri_personal::PM5-8_@rrn00	1
04175	Holdemania_filiformis_J1-31B-1_@rrn00	1
04176	Holophaga_foetida_TMBS4_@rrn00	1
04177	Homoserinibacter_gongjuensis_5GH26-15_@rrn00	1
04178	Homoserinimonas_aerilata_5317J-19_@rrn00	1
04179	Hoppeia_youngheungensis_YIK12_@rrn00	1
04180	Howardella_ureilytica_GPC_589_@rrn00	1
04181	Hoyosella_altamirensis_OFN_S31_@rrn00	1
04182	Hoyosella_rhizosphaerae_J12GA03_@rrn00	1
04183	Huakuichenia_soli_LIP-1_@rrn00	1
04184	Huanghella_arctica_R9-9_@rrn00	1
04185	Hugenholtzia_roseola_IFO_16707_@rrn00	1
04185	Hugenholtzia_roseola_NBRC_16707_@rrn00	1
04186	Humibacter_albus_DSM_18994_SC-083_@rrn00	1
04187	Humibacter_antri_D7-27_@rrn00	1
04188	Humibacter_aquilariae_CC-YTH161_@rrn00	1
04189	Humibacter_ginsengisoli_DCY90_@rrn00	1
04190	Humibacter_ginsengiterrae_DCY60_@rrn00	1
04191	Humibacter_soli_R1-20_@rrn00	1
04192	Humitalea_rosea_W37_@rrn00	1
04193	Hungateiclostridium_aldrichii_P-1_@rrn00	1
04194	Hungateiclostridium_alkalicellulosi_Z-7026_@rrn00	1
04195	Hungateiclostridium_clariflavum_DSM_19732_EBR45_@rrn00	1
04196	Hungateiclostridium_straminisolvens_CSK1_@rrn00	1
04197	Hungateiclostridium_thermocellum_JCM_9322_@rrn00	1
04198	Hungatella_effluvii_UB-B.2_@rrn00	1
04199	Hungatella_hathewayi_1313_@rrn00	1
04200	Hwangdonia_seohaensis_HD-3_@rrn00	1
04201	Hwanghaeicola_aestuarii_Y26_@rrn00	1
04202	Hydrobacter_penzbergensis_EM_4_@rrn00	1
04202	Vibrionimonas_magnilacihabitans_MU-2_@rrn00	1
04203	Hydrocarboniclastica_marina_Soil36-7_@rrn00	1
04204	Hydrocarboniphaga_daqingensis_B2-9_@rrn00	1
04204	Hydrocarboniphaga_daqingensis_NBRC_104238_@rrn00	1
04205	Hydrogenibacillus_schlegelii_ATCC_43741_@rrn00	1
04206	Hydrogenimonas_thermophila_EP1-55-1%_@rrn00	1
04207	Hydrogenivirga_caldilitoris_IBSK3_@rrn00	1
04208	Hydrogenivirga_okinawensis_LS12-2_@rrn00	1
04209	Hydrogenoanaerobacterium_saccharovorans_SW512_@rrn00	1
04210	Hydrogenobacter_subterraneus_HGP1_@rrn00	1
04210	Thermothrix_azorensis_TM_@rrn00	1
04211	Hydrogenobaculum_acidophilum_3H-1_@rrn00	1
04212	Hydrogenophaga_aquatica_CC-KL-3_@rrn00	1
04213	Hydrogenophaga_atypica_BSB_41.8_@rrn00	1
04213	Hydrogenophaga_defluvii_BSB_9.5_@rrn00	1
04214	Hydrogenophaga_bisanensis_K102_@rrn00	1
04214	Hydrogenophaga_flava_2_@rrn00	1
04214	Hydrogenophaga_pseudoflava_GA3_@rrn00	1
04215	Hydrogenophaga_caeni_EMB71_@rrn00	1
04216	Hydrogenophaga_flava_DSM_619_@rrn00	1
04217	Hydrogenophaga_laconesensis_HWB-10_@rrn00	1
04218	Hydrogenophaga_luteola_THG-SQE7_@rrn00	1
04219	Hydrogenophaga_palleronii_CCUG_20334_@rrn00	1
04220	Hydrogenophaga_palleronii_DSM_63_@rrn00	1
04221	Hydrogenophaga_pseudoflava_DSM_1034_@rrn00	1
04222	Hydrogenophaga_soli_S10_@rrn00	1
04223	Hydrogenophaga_taeniospiralis_2K1_@rrn00	1
04224	Hydrogenophaga_temperata_TR7-01_@rrn00	1
04225	Hydrogenophilus_hirschii_Yel5a_@rrn00	1
04226	Hydrogenophilus_islandicus_16C_@rrn00	1
04227	Hydrogenophilus_thermoluteolus_NBRC_14978_@rrn00	1
04228	Hydrogenovibrio_crunogenus_ATCC_35932_@rrn00	1
04229	Hydrogenovibrio_halophilus_HL_5_@rrn00	1
04230	Hydrogenovibrio_kuenenii_JB-A1_@rrn00	1
04231	Hydrogenovibrio_thermophilus_I78_@rrn00	1
04232	Hydromonas_duriensis_:A2P5_@rrn00	1
04233	Hydrotalea_flava_CCUG_51397_@rrn00	1
04234	Hydrotalea_sandarakina_AF-51_@rrn00	1
04235	Hymenobacter_aerophilus_DSM_13606_@rrn00	1
04236	Hymenobacter_algoricola_VUG-A23a_@rrn00	1
04236	Hymenobacter_knuensis_16F7C-2_@rrn00	1
04237	Hymenobacter_aquaticus_16F3P_@rrn00	1
04238	Hymenobacter_arcticus_R2-4_@rrn00	1
04239	Hymenobacter_cavernae_K1E01-27_@rrn00	1
04240	Hymenobacter_chitinivorans_Txc1_@rrn00	1
04241	Hymenobacter_coalescens_WW84_@rrn00	1
04242	Hymenobacter_daecheongensis_Dae14_@rrn00	1
04243	Hymenobacter_daeguensis_16F3Y-2_@rrn00	1
04244	Hymenobacter_defluvii_POA9_@rrn00	1
04244	Hymenobacter_profundi_M2_@rrn00	1
04245	Hymenobacter_elongatus_VUG-A112_@rrn00	1
04246	Hymenobacter_fastidiosus_VUG-A124_@rrn00	1
04247	Hymenobacter_frigidus_B1789_@rrn00	1
04248	Hymenobacter_gelipurpurascens_Txg1_@rrn00	1
04249	Hymenobacter_gummosus_ANT-18_@rrn00	1
04249	Hymenobacter_paludis_KBP-30_@rrn00	1
04249	Parahymenobacter_ocellatus_Myx_2105_@rrn00	1
04250	Hymenobacter_humi_DG31A_@rrn00	1
04250	Siccationidurans_arizonensis_OR362-8_@rrn00	1
04251	Hymenobacter_kanuolensis_T-3_@rrn00	1
04252	Hymenobacter_koreensis_GYR3077_@rrn00	1
04253	Hymenobacter_latericoloratus_YIM_77920_@rrn00	1
04254	Hymenobacter_luteus_YIM_77921_@rrn00	1
04255	Hymenobacter_marinus_KJ035_@rrn00	1
04256	Hymenobacter_monticola_XF-6R_@rrn00	1
04257	Hymenobacter_mucosus_YIM_77969_@rrn00	1
04258	Hymenobacter_norwichensis_NS/50_@rrn00	1
04259	Hymenobacter_pallidus_LYH-12_@rrn00	1
04260	Hymenobacter_perfusus_A1-12_@rrn00	1
04261	Hymenobacter_pomorum_9-2-1-1_@rrn00	1
04261	Siccationidurans_metalli_A2-91_@rrn00	1
04262	Hymenobacter_psychrophilus_BZ33r_@rrn00	1
04263	Hymenobacter_psychrotolerans_Tibet-IIU11_@rrn00	1
04264	Hymenobacter_qilianensis_DK6-37_@rrn00	1
04265	Hymenobacter_rigui_D7015_@rrn00	1
04265	Hymenobacter_rigui_NBRC_101118_@rrn00	1
04266	Hymenobacter_rivuli_TAPP3_@rrn00	1
04267	Hymenobacter_roseosalivarius_DSM_11622_AA-718_@rrn00	1
04268	Hymenobacter_ruber_PB156_@rrn00	1
04269	Hymenobacter_rubidus_DG7B_@rrn00	1
04270	Hymenobacter_rubripertinctus_NY03-3-30_@rrn00	1
04271	Hymenobacter_rutilus_K2-33028_@rrn00	1
04272	Hymenobacter_saemangeumensis_GSR0100_@rrn00	1
04273	Hymenobacter_segetis_S7-3-11_@rrn00	1
04274	Hymenobacter_seoulensis_16F7G_@rrn00	1
04274	Hymenobacter_tenuis_POB6_@rrn00	1
04275	Hymenobacter_terrae_DG7A_@rrn00	1
04276	Hymenobacter_terrigena_S1-2-2-5_@rrn00	1
04277	Hymenobacter_tibetensis_XTM003_@rrn00	1
04278	Hymenobacter_wooponensis_WM78_@rrn00	1
04279	Hymenobacter_xinjiangensis_X2-1g_@rrn00	1
04280	Hymenobacter_yonginensis_HMD1010_@rrn00	1
04281	Hyphobacterium_vulgare_WM6_@rrn00	1
04282	Hyphococcus_flavus_HSF6_@rrn00	1
04283	Hyphomicrobium_aestuarii_ATCC_27483_@rrn00	1
04283	Hyphomicrobium_vulgare_JCM_6889_@rrn00	1
04284	Hyphomicrobium_chloromethanicum_CM2_@rrn00	1
04285	Hyphomicrobium_denitrificans_DSM_1869_@rrn00	1
04286	Hyphomicrobium_facile_IFAM_H-526_@rrn00	1
04287	Hyphomicrobium_facile_tolerans_IFAM_I-551_@rrn00	1
04287	Hyphomicrobium_facile_ureaphilum_IFAM_CO-582_@rrn00	1
04288	Hyphomicrobium_methylovorum_DSM_5458_@rrn00	1
04289	Hyphomicrobium_methylovorum_NBRC_14180_@rrn00	1
04290	Hyphomicrobium_zavarzinii_ZV-622_@rrn00	1
04291	Hyphomonas_beringensis_MCCC_1A07321_@rrn00	1
04292	Hyphomonas_chukchiensis_MCCC_1A07481_@rrn00	1
04292	Hyphomonas_oceanitis_SCH-89_@rrn00	1
04293	Hyphomonas_hirschiana_VP-5_@rrn00	1
04294	Hyphomonas_jannaschiana_ATCC_33883_@rrn00	1
04295	Hyphomonas_neptunium_NBRC_14232_@rrn00	1
04296	Hyphomonas_pacifica_MCCC_1A04387_@rrn00	1
04297	Hyphomonas_polymorpha_DSM_2665_@rrn00	1
04297	Hyphomonas_polymorpha_NBRC_102482_@rrn00	1
04298	Hyphomonas_rosenbergii_VP-6_@rrn00	1
04299	Hypnocyclicus_thermotrophus_IR-2_@rrn00	1
04300	Hyunsoonleella_jejuensis_CNU004_@rrn00	1
04301	Hyunsoonleella_udonensis_JG48_@rrn00	1
04302	Iamia_majanohamensis_NBRC_102561_@rrn00	1
04303	Ideonella_dechloratans_Anox_B_@rrn00	1
04304	Ideonella_paludis_KBP-31_@rrn00	1
04305	Idiomarina_aestuarii_KYW314_@rrn00	1
04306	Idiomarina_andamanensis_W5_@rrn00	1
04307	Idiomarina_aquimaris_SW15_@rrn00	1
04308	Idiomarina_atlantica_MCCC_1A10513_@rrn00	1
04309	Idiomarina_baltica_OS145_@rrn00	1
04310	Idiomarina_donghaiensis_908033_@rrn00	1
04311	Idiomarina_halophila_BH195_@rrn00	1
04312	Idiomarina_homiensis_PO-M2_@rrn00	1
04313	Idiomarina_indica_SW104_@rrn00	1
04314	Idiomarina_insulisalsae_CVS-6_@rrn00	1
04315	Idiomarina_loihiensis_L2-TR_@rrn00	1
04316	Idiomarina_marina_PIM1_@rrn00	1
04317	Idiomarina_maritima_908087_@rrn00	1
04317	Idiomarina_tainanensis_PIN1_@rrn00	1
04318	Idiomarina_planktonica_TS-T11_@rrn00	1
04319	Idiomarina_salinarum_ISL-52_@rrn00	1
04320	Idiomarina_sediminum_c121_@rrn00	1
04321	Idiomarina_taiwanensis_PIT1_@rrn00	1
04322	Idiomarina_woesei_W11_@rrn00	1
04323	Idiomarina_zobellii_KMM_231_@rrn00	1
04324	Ignatzschineria_indica_FFA1_@rrn00	1
04325	Ignatzschineria_larvae_DSM_13226_L1/68_@rrn00	1
04326	Ignatzschineria_ureiclastica_FFA3_@rrn00	1
04327	Ignavibacterium_album_JCM_16511_Mat9-16_@rrn00	1
04328	Ignavigranum_ruoffiae_1607-97_@rrn00	1
04329	Ignicoccus_islandicus_Kol8_@rrn00	1
04330	Ignicoccus_pacificus_DSM_13166_LPC33_@rrn00	1
04331	Ignisphaera_aggregans_DSM_17230_@rrn00	1
04331	Ignisphaera_aggregans_DSM_17230_AQ1.S1_@rrn00	1
04332	Ihubacter_massiliensis_Marseille-P2843_@rrn00	1
04333	Ileibacterium_massiliense_Marseille-P3115_@rrn00	1
04334	Ilumatobacter_fluminis_YM22-133_@rrn00	1
04335	Ilyobacter_delafieldii_10cr1_@rrn00	1
04336	Ilyobacter_insuetus_VenChi2_@rrn00	1
04337	Ilyobacter_polytropus_CuHBu1_@rrn00	1
04338	Ilyobacter_tartaricus_GraTa_2_@rrn00	1
04339	Imhoffiella_bheemlica_JA132_@rrn00	1
04340	Imperialibacter_roseus_P4_@rrn00	1
04341	Indiicoccus_explosivorum_S5-TSA-19_@rrn00	1
04342	Inhella_fonticola_TNR-25_@rrn00	1
04343	Inhella_inkyongensis_NBRC_103252_@rrn00	1
04344	Inmirania_thermothiophila_S2479_@rrn00	1
04345	Inquilinus_ginsengisoli_Gsoil_080_@rrn00	1
04346	Inquilinus_limosus_AU476_@rrn00	1
04347	Insolitispirillum_peregrinum_LMG_4340_@rrn00	1
04347	Insolitispirillum_peregrinum_integrum_LMG_5407_@rrn00	1
04347	Insolitispirillum_peregrinum_integrum_NBRC_13617_@rrn00	1
04348	Intestinibacillus_massiliensis_Marseille-P3216_@rrn00	1
04349	Intestinibacter_bartlettii_WAL_16138_@rrn00	1
04350	Intrasporangium_calvum_DSM_43043_IFO_12989_@rrn00	1
04351	Intrasporangium_mesophilum_YIM_49065_@rrn00	1
04352	Intrasporangium_oryzae_NRRL_B-24470_KV-657_@rrn00	1
04352	Intrasporangium_oryzae_NRRL_B-24470_NBRC_101802_@rrn00	1
04353	Iodidimonas_muriae_C-3_@rrn00	1
04354	Iodobacter_arcticus_AsdM4-16_@rrn00	1
04355	Iodobacter_limnosediminis_E1_@rrn00	1
04356	Iphinoe_spelaeobios_LO2-B1_@rrn00	1
04357	Irregularibacter_muris_2PG-426-CC-4.2_@rrn00	1
04358	Isobaculum_melis_M577-94_@rrn00	1
04359	Isoptericola_chiayiensis_06182M-1_@rrn00	1
04360	Isoptericola_cucumis_AP-38_@rrn00	1
04361	Isoptericola_halotolerans_YIM_70177_@rrn00	1
04361	Isoptericola_rhizophila_BKS_3-46_@rrn00	1
04362	Isoptericola_hypogeus_HKI_0342_@rrn00	1
04362	Isoptericola_nanjingensis_H17_@rrn00	1
04362	Isoptericola_variabilis_MX5_@rrn00	1
04362	Krasilnikoviella_muralis_T6220-5-2b_@rrn00	1
04363	Isoptericola_jiangsuensis_CLG_@rrn00	1
04364	Isoptericola_salitolerans_TRM_F109_@rrn00	1
04365	Isosphaera_pallida_IS1B_@rrn00	1
04366	Jahnella_thaxteri_Pl_t4_@rrn00	1
04367	Janibacter_alkaliphilus_SCSIO_10480_@rrn00	1
04368	Janibacter_anophelis_H2.16B_@rrn00	1
04368	Janibacter_melonis_CM2104_@rrn00	1
04368	Knoellia_sinensis_HKI_0119_@rrn00	1
04369	Janibacter_corallicola_04PA2-Co5-61_@rrn00	1
04370	Janibacter_cremeus_HR08-44_@rrn00	1
04371	Janibacter_indicus_0704P10-1_@rrn00	1
04372	Janibacter_limosus_DSM_11140_@rrn00	1
04372	Knoellia_locipacati_DMZ1_@rrn00	1
04372	Knoellia_subterranea_HKI_0120_@rrn00	1
04372	Phycicoccus_ochangensis_L1b-b9_@rrn00	1
04373	Janibacter_terrae_CS12_@rrn00	1
04374	Jannaschia_confluentis_JSSK-16_@rrn00	1
04375	Jannaschia_donghaensis_DSW-17_@rrn00	1
04376	Jannaschia_faecimaris_HD-22_@rrn00	1
04377	Jannaschia_helgolandensis_Hel_10_@rrn00	1
04377	Jannaschia_pohangensis_H1-M8_@rrn00	1
04378	Jannaschia_rubra_4SM3_@rrn00	1
04379	Jannaschia_rubra_CECT5088_@rrn00	1
04380	Jannaschia_seohaensis_SMK-146_@rrn00	1
04381	Jannaschia_seosinensis_CL-SP26_@rrn00	1
04382	Janthinobacterium_agaricidamnosum_NBRC_102515_@rrn00	1
04382	Janthinobacterium_agaricidamnosum_W1r3_@rrn00	1
04382	Janthinobacterium_aquaticum_FT58W_@rrn00	1
04382	Janthinobacterium_lividum_DSM_1522_@rrn00	1
04382	Janthinobacterium_rivuli_FT68W_@rrn00	1
04382	Janthinobacterium_svalbardensis_JA-1_@rrn00	1
04383	Jatrophihabitans_endophyticus_S9-650_@rrn00	1
04383	Jatrophihabitans_soli_KIS75-12_@rrn00	1
04384	Jatrophihabitans_fulvus_PB158_@rrn00	1
04385	Jatrophihabitans_huperziae_I13A-01604_@rrn00	1
04386	Jatrophihabitans_telluris_N237_@rrn00	1
04387	Jejudonia_soesokkakensis_SSK1-1_@rrn00	1
04388	Jejuia_marina_JH03_@rrn00	1
04389	Jejuia_pallidilutea_EM39_@rrn00	1
04390	Jeongeupia_chitinilytica_Jchi_@rrn00	1
04391	Jeongeupia_naejangsanensis_BIO-TAS4-2_@rrn00	1
04392	Jeotgalibaca_arthritidis_1805-02_@rrn00	1
04393	Jeotgalibaca_porci_1804-02_@rrn00	1
04394	Jeotgalibacillus_alkaliphilus_JC303_@rrn00	1
04394	Jeotgalibacillus_malaysiensis_D5_@rrn00	1
04395	Jeotgalibacillus_marinus_581_@rrn00	1
04395	Jeotgalibacillus_marinus_ATCC_29841_@rrn00	1
04396	Jeotgalibacillus_terrae_JSM_081008_@rrn00	1
04397	Jeotgalicoccus_coquinae_MK-7_@rrn00	1
04398	Jeotgalicoccus_halophilus_C1-52_@rrn00	1
04399	Jeotgalicoccus_halotolerans_YKJ-101_@rrn00	1
04399	Jeotgalicoccus_nanhaiensis_JSM_077023_@rrn00	1
04400	Jeotgalicoccus_huakuii_NY-2_@rrn00	1
04401	Jeotgalicoccus_marinus_JSM_076033_@rrn00	1
04402	Jeotgalicoccus_pinnipedialis_A/G14/99/10_@rrn00	1
04403	Jeotgalicoccus_psychrophilus_YKJ-115_@rrn00	1
04404	Jeotgalicoccus_schoeneichii_140805-STR-02_@rrn00	1
04405	Jhaorihella_thermophila_CC-MHSW-1_@rrn00	1
04406	Jiangella_alkaliphila_D8-87_@rrn00	1
04406	Jiangella_mangrovi_3SM4-07_@rrn00	1
04407	Jiangella_gansuensis_DSM_44835_YIM_002_@rrn00	1
04408	Jiangella_muralis_15-Je-017_@rrn00	1
04409	Jiella_aquimaris_LZB041_@rrn00	1
04410	Jiella_endophytica_CBS_5Q-3_@rrn00	1
04411	Jishengella_endophytica_202201_@rrn00	1
04411	Verrucosispora_andamanensis_SP03-05_@rrn00	1
04411	Verrucosispora_fiedleri_MG-37_@rrn00	1
04411	Verrucosispora_gifhornensis_HR1-2_@rrn00	1
04411	Verrucosispora_sediminis_MS426_@rrn00	1
04412	Jiulongibacter_sediminis_MCCC_1A00733_@rrn00	1
04413	Jonesia_denitrificans_55134_@rrn00	1
04414	Jonesia_luteola_YIM_93067_@rrn00	1
04414	Jonesia_quinghaiensis_QH3A7_@rrn00	1
04415	Jonquetella_anthropi_DSM_22815_ADV_126_@rrn00	1
04416	Joostella_atrarenae_M1-2_@rrn00	1
04417	Joostella_marina_En5_@rrn00	1
04418	Kaistia_dalseonensis_B6-8_@rrn00	1
04419	Kaistia_defluvii_B6-12_@rrn00	1
04419	Kaistia_terrae_5YN7-3_@rrn00	1
04420	Kaistia_geumhonensis_B1-1_@rrn00	1
04421	Kaistia_granuli_Ko04_@rrn00	1
04422	Kaistia_hirudinis_E94_@rrn00	1
04423	Kaistia_soli_5YN9-8_@rrn00	1
04424	Kallipyga_massiliensis_ph2_@rrn00	1
04425	Kallotenue_papyrolyticum_JKG1_@rrn00	1
04426	Kandleria_vitulina_DSM_20405_JCM_1143_@rrn00	1
04427	Kangiella_aquimarina_SW-154_@rrn00	1
04428	Kangiella_chungangensis_CAU_1040_@rrn00	1
04429	Kangiella_japonica_KMM_3899_@rrn00	1
04429	Kangiella_spongicola_A79_@rrn00	1
04430	Kangiella_koreensis_SW-125_@rrn00	1
04431	Kangiella_marina_KM1_@rrn00	1
04432	Kangiella_sediminilitoris_BB-Mw22_@rrn00	1
04433	Kangiella_taiwanensis_KT1_@rrn00	1
04434	Kastovskya_adunca_ATA6-11-RM4_@rrn00	1
04435	Keratinibaculum_paraultunense_KD-1_@rrn00	1
04436	Kerstersia_gyiorum_LMG_5906_@rrn00	1
04436	Orrella_dioscoreae_LMG_29303_@rrn00	1
04437	Kerstersia_similis_LMG_5890_@rrn00	1
04438	Kibdelosporangium_aridum_largum_SKF-AAD-609_@rrn00	1
04439	Kibdelosporangium_banguiense_F-240109_@rrn00	1
04440	Kibdelosporangium_lantanae_XMU_506_@rrn00	1
04441	Kibdelosporangium_metalli_KC_266_@rrn00	1
04442	Kibdelosporangium_philippinense_A_80407_@rrn00	1
04443	Kibdelosporangium_phytohabitans_KLBMP_1111_@rrn00	1
04444	Kiloniella_antarctica_soj2014_@rrn00	1
04445	Kiloniella_laminariae_DSM_19542_LD81_@rrn00	1
04446	Kineococcus_aurantiacus_IFO_15268_@rrn00	1
04447	Kineococcus_aurantiacus_Ra_333_@rrn00	1
04448	Kineococcus_aureolus_YIM_121940_@rrn00	1
04449	Kineococcus_endophyticus_KLBMP_1274_@rrn00	1
04449	Kineococcus_mangrovi_L2-1-L1_@rrn00	1
04449	Kineococcus_radiotolerans_SRS30216_@rrn00	1
04449	Kineococcus_rhizosphaerae_RP-B16_@rrn00	1
04450	Kineococcus_glutinatus_YIM_75677_@rrn00	1
04451	Kineococcus_gynurae_KKD096_@rrn00	1
04451	Kineococcus_gynurae_NBRC_103943_@rrn00	1
04452	Kineococcus_gypseus_YIM_121300_@rrn00	1
04453	Kineococcus_terrestris_YIM_121936_@rrn00	1
04454	Kineococcus_xinjiangensis_S2-20_@rrn00	1
04455	Kineosphaera_nakaumiensis_YM16-381_@rrn00	1
04456	Kineosporia_aurantiaca_14067_@rrn00	1
04457	Kineosporia_babensis_NBRC_104154_@rrn00	1
04457	Kineosporia_babensis_VN05A0415_@rrn00	1
04458	Kineosporia_mesophila_YIM_65293_@rrn00	1
04459	Kineosporia_mikuniensis_NBRC_16234_@rrn00	1
04460	Kineosporia_rhamnosa_I-132_@rrn00	1
04461	Kineosporia_rhizophila_DSM_44389_@rrn00	1
04462	Kineosporia_succinea_I-273_@rrn00	1
04463	Kingella_negevensis_Sch538_@rrn00	1
04464	Kingella_potus_3/SID/1128_@rrn00	1
04465	Kinneretia_asaccharophila_KIN192_@rrn00	1
04465	Pelomonas_saccharophila_ATCC_15946_@rrn00	1
04465	Pelomonas_saccharophila_CCUG_32988_@rrn00	1
04465	Pelomonas_saccharophila_IAM_14368_@rrn00	1
04465	Pelomonas_saccharophila_LMG_2256_@rrn00	1
04465	Pelomonas_saccharophila_NBRC_103037_@rrn00	1
04466	Kistimonas_alittae_BGP-2_@rrn00	1
04467	Kistimonas_asteriae_KMD_001_@rrn00	1
04468	Kistimonas_scapharcae_A36_@rrn00	1
04469	Kitasatospora_aburaviensis_CSSP531_@rrn00	1
04469	Kitasatospora_aburaviensis_NBRC_12830_@rrn00	1
